review_id,movie_id,author,content,rating
68728d02e467830aac105579,1061474,Manuel São Bento,"FULL SPOILER-FREE REVIEW @ https://talkingfilms.net/superman-review-james-gunn-gives-the-man-of-steel-a-soul/

""Superman isn't perfect. It struggles with pacing, has too many characters, and offers some clunky narrative solutions. But as the official cinematic introduction to the new DCU, it succeeds where it matters most: establishing the central pillars of the saga, giving us a worthy protagonist, and showcasing a filmmaker with a clear vision.

David Corenswet is the Superman this generation needs: a symbol of kindness, hope, and - above all - conviction-led action. Rachel Brosnahan and Nicholas Hoult round out a high-quality central trio, and even with its flaws, it's hard not to leave the theater satisfied.

James Gunn delivers a clear statement of intent: DC's future is in good hands. Bring on the rest of Chapter One: Gods and Monsters. If this is the path forward, maybe - finally - DC can fly as high as its greatest hero.""

Rating: B+",8.0
68765b744d8f3d9b79a7b114,1061474,CrazyJekyll,"First of all i would like to say that this isnt a bad movie by any means. In fact there's actually a lot to enjoy here and is easily the BEST live-action Superman movie since the Christopher Reeve era.

Corenswet as Superman/Clark is fucking amazing and the characterization of Supes would've been perfect if it weren't for that one plot twist (more on that later). I also like that thay made a point but its more on his ACTIONS that define who you are. Hoult is also spectacular, you can just feel his hate and anger and those nasty little evil smirks everytime he wins against our boy in blue. Rachel Brosnahan is also fucking perfect as Lois Lane and her interactions with not only Clark but also the Justice Gang is pure comic Lois. And to top it all of, the action, score, and visual imagery are all very much comic book-esque and just straight up fucking beautiful to see. (Mr Terrific and Metamorpho are both so good and entertaining).

BUT there is one big twist here that 90% of the general audience won't care about, but as a comic fan the twist just brings this movie down from like a 8-9/10 to a 6-7/10. That twist is just that BAD atleast for someone like me who is a big big Superman comic fan.

SPOILERS FROM NOW ON:

Now for the big plot twist. Making the House of El (Jor El and Lara) evil and Superman believing himself to be more human than alien was a really really bad choice. As i mentioned before, i know that the whole point is that Kal or Superman or Clark is more defined by his ACTIONS rather than his heritage. But to make them completely evil and have clark reject his heritage at the end (completely replacing his krypton parents with footage from his earth parents) just really sucks.

FIRST OF ALL the decision to make them evil just ruins the immigrant allegory. If you've read the comics you would know that Clark is a deeply lonely guy. Having to grow up knowing you're an alien, is different from everyone else and would constantly need to hide his powers and true self. He is afraid of being REJECTED and is the reason why he constantly yearns for his home planet krypton, a place where he could actually feel like himself and not some outsider. So to make his whole origin planet evil?? is not really helping the immigrant allegory. Like imagine if your an immigrant to the USA and suddenly in the news everyone says that your home country and everyone from there is fucking evil. STRAIGHT UP XENOPHOBIA. And to say that Clark wouldn't care about his parents and origin planet because he didnt know them is stupid. I think that Learning your father was a man who tried but failed to save a world that wouldn't listen to him would definitely have an impact on a guy who's trying to save the world everyday.

A comic issue that showcased his loneliness and fear of rejection from humans is ACTION COMICS #794 where we see Clark in his adolescence watching a film with his friends, wherein the aliens are the villains and everyone around him js cheering for the aliens to go back to their planets. Imagine the pain and loneliness you would feel knowing that everyone around you even your friends just want you to go the fuck away.

Also this is exactly why his origin needs to be truly adapted because thats where his character, morality, and such really shine. It's not only where his identity crisis and loneliness are explicitly explored but also where we see that it is not only his actions that define him but also the synthesis of all his experiences juggling his alien and human side. It also adds layers to his eventual rivalry with Lex, and shows his relationship with other super powered beings like the Legion.

In relation to that, this is also why SUPERBOY is important to be shown/adapated because its with his heroics as a teen that led to him meeting other heroes mainly the Legion of Superheroes. His adventures with the Legion is where he truly finds who he is, because like him they're also teens going through the same problems. With the legion he finally got a community where he doesn't have to hide anything, can share his problems that no other human can get and most importantly feel less LONELY and feel VALIDATED knowing that a future where superpowered beings are accepted actually exist.

(Also quick side note, this is also why him dating and losing his virginity to mermaid Lori Lemaris is so important to me. Sex and Intimacy is often done with someone you can be vulnerable with, and a mermaid or another kryptonian Lyra Lerrol be his first time is just so fitting. ADAPT SUPERBOY AND LORI PLEASE)

Him yearning for his kryptonian heritage also doesnt make him less human. Because why else would he still choose and create his secret identity/persona Clark Kent if he wants to reject it. Clark is his own guilty little pleasure of living as a human because even if he is an alien it shows that he still enjoys earth and cherishes humanity and its culture. He is supposed to be the BEST of both worlds and having him be one sided makes him a FAR LESS interesting character.

Again im going to reiterate this making him more human just removes too much LAYERS.

Another reason why his origin needs to be adapted is his relationship with Lex Luthor. In Smallville and other iconic comics such as Birthright, Secret Origin, and most recently Last Days of Lex. In these stories a young clark is often shown to have a brief childhood friendship with Lex. Like Clark, Lex always felt alone as a child. He was a science nut and was always interested in the larger universe of extra terrestrials and the like. People constantly saw and bullied him as a weird freak, and everytime he tried to help others people would just reject him. Clark was the only one who tolerated and protected him leading to their ""friendship""
But Lex's obsession with the larger universe led to his failed experiment and eventual downfall. He tried to create a machine to find and/or communicate with extra terrestrial life but it exploded and almost killed a ton of people. This led to further rejection from the people of Smallville and made him think that people would always see him as a freak just because he thought bigger and wanted to create science for a better tomorrow. This rejection then of course made him angry, resentful, and didnt care who he stepped on as long as he got his way.

And Clark feels guilty, because if Clark just told him who he really was then maybe Lex wouldn't have turned out evil. If Lex just had a friend who not only matched his intellect but also understood his experiences of being outcasted and then maybe, just maybe both of them together could have used their powers to save and create a better tomorrow for everyone. With this context in mind the rivalry becomes more complex. Superman isnt trying to just stop Lex simply because he's evil. He's also just trying to save his friend.

There are a lot more things that i dont like in the film but this where my main points really stop. My other complaints like Jimmy not being a weird lovable dork enough (he's just too regular) and most of the Daily Planet just being caricatures of their comic selves and Clark just having one scene are all really minor nitpicks that can be solved with future movies and adventures.

But again as i said in the beginning despite all my long ass complaints there's still a lot to enjoy in this film. And i cannot deny that there is clearly heart in here and is easily still the best Supes movie since Christopher Reeve. It's just the Evil Els that really ruined it for me.

LASTLY Kara having a cameo at the end kinda breaks the movie in half. Like bro, if you really think the El's are evil then why do you still like your cousin? why do you still wear the House of El logo? like bro your cousin is a living example of the footage being straight up wrong lol.

Look, it may look like im a hater right now but i genuinely just wanted to love this movie. There are so much scenes here that made the comic book fan in me just smile and cheer like crazy. But the flaws were just way too big for me and it really muddled my experience. I just want Superman, my favorite comic character of all time to be adapted well. And yes while this is definitely the best Adaptation since 1978, it just didn't hit for me. If you're a comic fan or just a movie fan in general im sure you'll still find enjoyment in this because the whole movie is still very fuckin endearing and action packed. But yeah for now, im sticking to the comics. Peace.",6.0
687aa32dff26beb16372bed9,1061474,r96sk,"<em>'Superman'</em> is the best Supes film that I've seen - and I highly enjoyed 2013's <em>'Man of Steel'</em>, so that is actually saying something. I was surprised at how great this 2025 edition is, like at no point was I ever doubting what I was seeing - it's a fab 2hrs.

I had seen snippets from a few trailers for this and, in truth, wasn't really vibing with it back then. The lead actor seemed a bit underwhelming, the dialogue felt lousy and Lex Luthor came across over the top. I'm pleased to say, none of those things are true.

David Corenswet is an ace Superman, he fits the role to perfection. Again, I did like Henry Cavill's stint as the eponymous Kryptonian, though I do reckon Corenswet does ever so slightly outdo him. It's silly of me to even compare to be honest, given my appreciation for both.

For me, Nicholas Hoult is just as big a plus. This is the best of him I've seen, given I've never been fully convinced. Don't get me wrong, I've liked performances from him, but almost always with an asterisk of sorts attached in my mind. No such issues here, he is fantastic as Lex.

Rachel Brosnahan and Edi Gathegi also dazzle, the latter's character is especially interesting as I never knew he existed before this - hope to see more! Anthony Carrigan, Nathan Fillion and Isabela Merced also manage to stick out, which is impressive. All those onsceen are good.

The story is a surpremely entertaining one. I like how they skipped over the origins of Superman, the vast majority of viewers already know the backstory so it's not needed - and for those that don't, a simple short overview, as seen here, is more than enough to get the point across.

As for everthing else? The pacing, the visuals, the special effects, the music... all excellent. I, somewhat unexpectedly, have zero issues with this one, I thoroughly had fun with it and would happily revisit it at any time.",9.0
687eb1160e4818a9995291b7,1061474,MovieGuys,"Putting all else aside, James Gunn's ""Superman"" succeed's because it adopts, an all too familiar, wholly ""likeable"", approach.

This film borrows heavily from the 70's Superman franchise. Its look, its feel, right down to costumes, harks back to that era. As does, the very simple, down to earth main character, capably played by  David Corenswet. I personally, could not but recall Christoper Reeve, in his performance.

This is Superman as he was mean't to be. No cynicism, no divisive woke politics, just a good guy doing his best. Its this innately appealing character and those around him, that make this film function. Because lets be honest, whilst its an entertaining romp, the script is, in my estimation ""chaotic"". Its literally all over the place, doing too many things at once. That said, if you view those scenes in isolation, a good portion, are both enjoyable and amusing. For example, Lex Luthor, getting his comeuppance, from Superman's cousins, kooky Superdog. 

In summary, no ""Superman"" 2025 is not a perfect film. That said, in a world that's become cynical and divisive, the simple, honest, likeability of this film shines though in a way that's impossible to ignore. For my money, well worth a look.",7.0
6880cf9422c579e4f038e6d7,1061474,CinemaSerf,"I know I’m swimming against the tide here, but I just didn’t really rate this. I suppose it was only a matter of time before “Superman” got dragged (literally) into the multiverse. This time it is the DC one that’s being used by the evil “Lex Luthor” (Nicholas Hoult) who has quite a grudge against our red-caped hero. That’s because “Soop” (David Corensweet) recently intervened in a war to assist a small agrarian nation from being invaded by it’s nasty militarised neighbour. With access to his enormous resources, “Luthor” manages to penetrate the secret Antarctic fortress of our well-meaning protector to find not only his deepest secrets but also to kidnap his energetic dog “Krypto” - thus luring his quarry into the aforementioned “pocket universe” where the ultimate super-max prison contains many whom the planet doesn’t know what do do with any more, and a few ex-girlfriends. What chance he can escape through a complex sequence of portals (think “Stargate”)? Well that is largely down to his tenacious on/off girlfriend “Lois” (Rachel Brosnahan) who is entirely aware of her beau’s double identity, and to a tech whizz (Edi Gathegi) from another group of meta humans called the “Justice Gang” run by the “Green Lantern” who occasionally help out when the relentless stream of aliens descend on Metropolis. Now the scene is set for a really weak, repetitious and entirely derivative series of thwack and pow adventures that had me looking at the ceiling just once too often. Gene Hackman was always going to take some beating as “Luthor” but why use a British actor at all, and then make him use an entirely unnecessary American accent before giving him lines that make him sound like a frenzied bingo-caller? What’s with the dog? Aw, bless, but really? It just goes to show how remarkably ordinary “Superman” has become in a world so completely dominated by technology and people with far greater superpowers. Corensweet tries quite hard, is easy on the eye and he has some charm to him, but nobody else really has enough to get their teeth into and just by shaving Hoult’s head you don’t make him menacing. He isn’t in the least. There is cheesy sentiment all over this CGI-fest of a film that has a passing similarity to Ezra Miller’s “The Flash” from 2023. Sure, it moves along quickly but when you start to create cracks in what made a superhero super in the first place, you have to be able to infill with some serious attempts at action characterisation - not slushy dog-loving, baby/girlfriend-saving ones. No such development happens here and after the final denouement - there are a few goes at that - I left the cinema thinking this was an huge victory for style over substance and that this fella isn’t so much super as flawed: physically and emotionally. That wasn’t what I wanted to see. It’s a family film that can offend no-one and that looks great on a big screen, but I was distinctly disappointed, sorry.",6.0
68403403239983e783fdbf45,1011477,CinemaSerf,"The marketing around this has been terrible, I thought, so I was not really expecting much - but it’s not so very bad after all. That’s almost entirely down to a cheeky and engaging effort from Ben Wang as the young “Li Fong” who has recently (and reluctantly) arrived in Los Angeles from Beijing with his doctor mother (Ming-Na Wen) after a family tragedy which we go into a little more, later. He befriends pizza family “Victor” (Joshua Jackson) and his teenage daughter “Mia” (Sadie Stanley) but quickly - and quite brutally - discovers that former prize-fighting dad is in hock to a loan shark and so wants to try to punch his way out of his problems. When he realises that the young lad has some skill with kung-fu, they decide to team up and that’s the start of their escapades that ultimately pitches the new arrival against local champion “Conor” (Aramis Knight). For that challenge, he is lucky to have the help of his visiting Chinese mentor “Shifu” (Jackie Chan) who manages to elicit the assistance of the original “Karate Kid” himself (Ralph Macchio) so he may practise the more cerebral “Miyagi” form of karate. Predictable? Well, yes and Macchio is about as wooden as one of his late, lamented, master’s bonsai trees but there’s a little gentle mischief from Chan and just about enough action to stop the melodrama from swamping the thing. You will probably never recall it half an hour after you’ve seen it, but it’s is probably second to the original (1984) and passes a couple of hours effortlessly.",6.0
686e4bd7ba81d2d162ed630a,1011477,Yohan Yukiya Sese Cuneta 사요한,"The «Karate Kid: Legends» (2025) tries to carry the legacy of the original trilogy—«The Karate Kid» (1984), Part II (1986), and Part III (1989)—but it doesn not quite land.

Something about it feels off. The heart that made the original films memorable is hard to find here. It is not just nostalgia—it is the way those earlier stories balanced conflict discipline, and standing for what is right. This version feels like a toned down version. It is not strong enough to stand beside the classics either.

It is not the cast. They are fine. It is the story that lacks the weight and soul to live up to what «The Karate Kid» once meant. And as much as it wants to honour Mr. Miyagi, it does not quite reach that level of tribute.

It is not unwatchable. But for those who grew up with the originals, it is hard not to notice what is missing.",6.0
6866979fc1cb6b7477705839,1119878,Chandler Danier,"Disappointing use of the Ice Road name. Not an ice road in sight. Support local business. I expected better from you, Liam.",5.0
68812b3538bd91079155dd0d,617126,Manuel São Bento,"FULL SPOILER-FREE REVIEW @ https://talkingfilms.net/the-fantastic-four-first-steps-review-marvels-first-family-finally-gets-the-film-it-deserves/

""The Fantastic Four: First Steps not only introduces a team with the potential to lead the MCU's new era, but also establishes its own distinct identity: heartfelt, visually striking, and emotionally grounded.

Between Michael Giacchino's chilling score and the immersive retro-futuristic aesthetic - not to mention the undeniable chemistry among the four leads - there's a rare cohesion in this origin story, despite a few secondary issues.

The emotional weight in Vanessa Kirby's expressions, the intimate dilemmas faced by Pedro Pascal, and the vulnerability shown by Joseph Quinn and Ebon Moss-Bachrach reveal an uncommon care for human detail.

If these are the first steps, they're sure-footed - and full of soul.""

Rating: B+",7.0
684281c009a9901dc11b04de,541671,JPV852,"Entertaining enough spin-off that features great stunts and action sequences one would expect from the franchise and while the story isn't terribly strong (to be fair none of the JW movies had amazing plots), it was a solid time-waster and Ana de Armas was fairly good in the lead. Reeves for his part probably had about 10-minutes of screen time and likely collected a nice paycheck for a day or two of filming. I won't say it broke new ground however I did think it was a step up from John Wick: Chapter 4. **3.5/5**",7.0
684ab3484a3e44cf68293ebc,541671,CinemaSerf,"This isn’t a film, it’s a live action video game with a predictable plot and loads of energetically choreographed CGI to substitute for anything vaguely akin to a story. It starts with the young “Eve” (Victoria Comte) who witnesses her father’s death at the hands of “The Chancellor” (Gabriel Byrne) before being adopted into the secret society of “John Wick” by “Winston” (Ian McShane) and his drag-like boss (Angelica Huston) where she learns to combine the artistic skills of a ballerina with deadly ninja ones - as she morphs into Ana de Armas (whilst everyone else remains exactly the same). Anyway, none of that really matters as she accidentally discovers the identity of the tribe who ruined her life and despite warnings of dire consequences, sets off on a lethal mission of retribution that takes her to a Czech Republic where everyone speaks perfect English. The thing is, it appears that her gang and the one she is pursuing have a sort of unwritten truce, and given she is about to throw that under the Skoda, Angelica has no choice other than to bring out of retirement the legendary you know who. Will that make anything any different or safer or even less repetitive? It not so much that this is derivative and really quite dull, it’s that the dialogue is woeful and the constant frying pan to fire scenarios where people get used and abused are ridiculous. Knives, guns, bottles, pots, pans, kettles - even a pair of ruthlessly applied roller skates and some flamer throwers help our heroine along but it’s hilarious that they always appear just when she needs them. She’s got the points and gone up a level, She also heals as if she were the sister of “Wolverine” and no amount of training is going to remove a six inch shard of glass from your body without it impeding your ability to scale a wall and wield a pick axe. Maybe I just wasn’t in the mood, but just like the series upon which this is based, it is unoriginal and after the umpteenth time she has survived against innumerable odds to fight again just had me wondering how long until she’s back with “Ballerina II - the Pirouette”. All of that said, though, it does look good on a cinema screen and that’s where it ought to be seen. It will be even more unimpressive on a television where you can easily hit the fast-forward button.",6.0
68530f36f90aa9b27c5b7a40,541671,Moviesandall,"_Ballerina_ is a culmination of everything that works in the John Wick universe, but also dialed up to new heights. The movie is quite a simple vengeance story at the center which is sadly left unfulfilled but it is how well every other element of the movie is taken that makes this story actually work at the end of the day. The action is the same John Wick action we know and love but with so much more creativity infused this time around, from people popping like a balloon by way of grenade to people being lit on fire like crazy. This different approach to the action of the main John Wick films, which is often cold and very mechanical, makes Ballerina stand out on its own. Of course, _Ballerina_ also stands out because of the committed efforts of Ana de Armas as Eve who the audience actually gets to care for in the movie. That's why John Wick's inclusion here seems like a massive 4th wall break because the audience is locked into Eve and her vengeful mission. Other flaws of this movie lie in character development, balance, motivation, and redemption but also in short plot points and vague plot points. Lastly, the world building in _Ballerina_ is a healthy amount, especially for a spin-off film, making the movie that much more interesting. _Ballerina_ is another stellar addition to the John Wick universe that I hope has legs to continue in the future.",8.0
686421db27c04db8f3f83f9d,541671,Marrvell,"* 1. The Ballerina in the world of John Wick is a captivating character who seamlessly blends the grace of ballet with the lethality of combat, embodying the franchise's unique fusion of art and violence. Introduced in John Wick: Chapter 3 – Parabellum, she enriches the series' intricate world-building by highlighting the diverse skills and backgrounds within the assassin network. Unity Phelan's portrayal is both elegant and fierce, making the Ballerina a memorable and striking addition to the John Wick universe.",10.0
6864d4292472c28bf4eef7ca,541671,Chandler Danier,"This woman sure gets hit in the head a lot. TBI is real.

Grenade fight! Eve's got bad grenade reaction when tables are turned. Maybe that TBI is kicking in a bit, young lady. Better start your finger games.

Sure is long. So much running. Fake running. Can't fake running. Sword spinning is stupid. Dude walked right into flamethrower range, over dead bodies, paused, smiled and then flamed. Get on the finger games. This feels much longer than new avengers.

Seems like flamethrower victims'd either be fine enough to kill or screaming and writhing on the floor. Dual flamethrower spin was cool. Overall, too much flamethrower.

He ruined Ted. He ruined Cyberpunk. Perhaps people will see Keanu's performance as ahead of its time.

Swearengen. More like Bidengen. Charon needs to be elaborately sworn in as the new guy.",6.0
