review_id,movie_id,author,content,rating
66186e3cbbcae0017c949ee9,823464,r96sk,"A whole load of nothing!    <em>'Godzilla × Kong: The New Empire'</em> is not a good movie, in my opinion anyway. It is similar to its predecessor in that sense at least, this is a minute improvement on that 2021 entry mind. It's basically a Kong film though, Godzilla goes missing for large periods. There is less human to be found onscreen which is good to see, but what's added in its place with Kong is just so dull to me.    The needless humanising of Kong continues, though this time it's actually done in and around the other monsters because... well, actually I'm not sure why monsters are acting human-like to each other but, eh, the movie, I guess. That Suko young ape character is particularly annoying too, it sounded like a clown horn and looks more belonging to that one Coldplay music video.    The whole film feels like if <em>'<a href=""https://letterboxd.com/films/in/avatar-collection/by/release-earliest/size/large/"" rel=""nofollow"">Avatar</a>'</em> and the <em>'<a href=""https://letterboxd.com/films/in/planet-of-the-apes-reboot-collection/by/release-earliest/size/large/"" rel=""nofollow"">Planet of the Apes</a>'</em> reboots had a baby and that's not a positive. It felt watching that it was also taking bits and pieces from other films too, mind perhaps that's just me reaching? The best scene of it all features the two titular characters in Giza, their bits together in Hollow Earth are decent too but their opponents are incredibly lame.    Cast-wise, it's OK. Rebecca Hall and Kaylee Hottle are as fine as previously, Brian Tyree Henry is marginally improved and Dan Stevens is serviceable. None of the others are all that noteworthy to me, but that actually is a true plus for this production; last time out I wanted less humans and less humans is what we get here.    My review kinda reads as if I hate this 2024 release. I do not, there are far worse pictures out there of course. It's just a heap of disappointment. I guess I just want pure, turn-off-your-brain titan carnage from these flicks, which evidently is not what the Monsterverse is necessarily trying to do... that's probably on me.    Catching up on this franchise has made me want to even more check out the 'proper' Godzilla releases out of Japan, so there is that. As for these American ones, I like <em>'Kong: Skull Island'</em> at least...",5.0
66424d2a9926c5752e81d023,823464,ultra1967,"i'm a sucker for giant monster movies and i had a great time watching this, but this movie suffers from the same problem as it's predecessor, there is no sense of scale for the monsters    when monsters the size of buildings are running and leaping around like superhero's, it kills all credibility    still an enjoyable watch though if you just switch your brain off",7.0
664289f8d9f11056b45f1de0,823464,MovieGuys,"Godzilla x Kong is an exposition driven production, wrapped up in CGI eye candy, in an attempt to make the generally bland proposition, marginally appetising to the end consumer.     The eye candy aspect of this monster action flick is well done. In fact, its flawless and whilst this might evoke ""ooohs and ahhhs"", on the big screen, there's a lot more to any film, than visuals.     Unlike Godzilla minus One, this Hollywood affair fails to deliver beyond the superficial. Its back story, sprinkled with the usual woke fluff, is formulaic, unimaginative and frankly, a little lazy.     The results a film whose elaborate exposition, holds you, for a time but equally, its effect quickly dissipates. A little over half way in, I became thoroughly bored and distracted.     In summary,  Godzilla x Kong is a simplistic action monster flick propelled by CGI laden exposition. On a big screen its a visually impressive but ultimately,rather empty experience.",6.0
664ae0c964e340818f795498,823464,Sejian,"It took me two attempts to get into Godzilla x Kong. The first 25 minutes of this movie are utterly boring. I've got no problem with human drama in movies like this when it's done right, or at least engaging. Monarch was engaging. For the main human characters here, this only ever gets engaging at the very end.    I'm beginning to think the problem here is that movies like this are no longer ""movies"", they're ""installments"". They don't feel like self-contained polished products anymore, they feel like filler episodes filled with smaller barely connected filler episodes. Godzilla x Kong is like the opening to Age of Ultron, except it's the majority of the movie. You just don't really feel grounded at all.    There's too much music. They try to recapture the ""magic"" of the intro and ending of Godzilla vs Kong but it fails spectacularly. It was cute there because the focus was on Kong and they didn't overdo it. Here the focus is on Trapper AKA NOT Kong AKA no one cares about Trapper because not giving the man a name is doing a stupid.    The monster action is fine. Kong meeting the other Great Apes got me pumped and the finale is lackluster but satisfying enough.    So, Season 2 of Monarch when?",6.0
664ce4e527c0e69319ed9890,823464,Denishux,"The mistake I made was watching Godzilla Minus One first. I don't know if the screenwriters' strike disrupted Godzilla X Kong, but the story seems to come straight from the book ""How to Write a Hollywood Screenplay."" The music feels like it came from a documentary about African great apes. The opening narration is unnecessary. The characters are typical Hollywood stereotypes seen in hundreds of films. As for the special effects, there's nothing to criticize; they are what save the film.",6.0
66666d87058d3a38d999ee3d,823464,JPV852,"Not great but ultimately satisfying, if not mindless, sci-fi actioner and addition to the Monsterverse. There was never a moment I was bored so that has a one-up over the previous film, Godzilla vs. Kong, and they kept the human actors to a minimum with only four characters taking focus. The visual effects were passable enough and I did like the continued characterization given to Kong and to some extent, Godzilla. In the end, it's an entertaining time-waster and doesn't overstay its welcome showing you these movies can be under two hours. **3.25/5**",7.0
6594aeaf0e64af2a848c11ca,955555,MovieGuys,"The latest film in the Roundup franchise, offers yet another fun romp for action fans.     Whilst rather formulaic, the Roundup South Korean crime action films, are fast paced and innovative enough, to remain fresh and entertaining.      A basic crime story provides the stage for a variety of fast paced fight scenes that are beautifully choreographed and inventive, not to mention, at times, downright amusing.    In summary, if you love action you wont be disappointed by this film or any in the series. Yes, there are subs but given these films are predominantly driven by exposition, this is hardly an inconvenience.",8.0
6617993090b87e01633d5e69,929590,Manuel São Bento,"FULL SPOILER-FREE REVIEW @ https://talkingfilms.net/civil-war-review-a-thought-provoking-dive-into-war-journalism-and-moral-complexity/    ""Civil War attests to Alex Garland’s fascinating ability to create impactful narratives that provoke deep discussions, beyond his unwavering commitment to the themes and characters at hand, without falling into preachy stances.    A film that transcends political boundaries, focusing on war journalism, the moral dilemmas faced by those who risk their lives to tell stories that cannot be ignored, and the personal transformation necessary to carry out such an inhuman task. The character complexity and the chilling intensity of the cinematography and sound production contribute to a powerfully engaging, repeatedly shocking audiovisual experience.    It’s a tribute to a profession often forgotten, but equally a challenge for viewers to reflect on critical issues in contemporary society.""    Rating: A-",8.0
66196eeef9aa470163343d9c,929590,r96sk,"Terrific movie!    <em>'Civil War'</em> is a blast from beginning to end, I enjoyed everything about it to be honest. It features an interesting story that is told with excellence. My biggest takeaway is the sound design, which is outstanding; literally from the first seconds post-BBFC black card.    It is paced absolutely spot on, the end comes around so quick; probably because I was hooked. The cast do great jobs. Obvious credit to Kirsten Dunst, Wagner Moura and Stephen McKinley Henderson, they are all ace. Cailee Spaeny is my personal standout though, what an excellent showing from her!    Engrossing viewing. Highly recommended. Very much want to rewatch it already.",9.0
661a45ac5ff34e014958b3c5,929590,CinemaSerf,"Nope, sorry, this just didn't work for me. It appears that there is a civil war amongst these United States. California and Texas have seceded from the Union and Florida seems to be having a wobble too. The President (Nick Offerman) makes a speech assuring the rest of his country that they've nothing to worry about, but hardened photo-journalist ""Lee"" (Kirsten Dunst) and her cohort ""Joel"" (Wagner Moura) reckon that the conflict is quite likely to come to an altogether different conclusion. They bravely decide to travel the 800-odd miles to Washington DC to try and interview him. Their out-of-shape veteran associate ""Sammy"" (Stephen McKinley Henderson) thinks they are mad, but also wants in on the trip. Meantime, the enthusiastic young photographer ""Jessie"" (Cailee Spaeny) has managed to hook up with the team and so, rather implausibly, they agree to take her on this perilous journey. It's that implausibility that carries the whole thing as the completely preposterous scenario unfolds before us. No effort is made to fill us in on the cause of this warfare. Did the President seize power? Was he elected from a party these states didn't vote for? Are they just brutal and well armed revolutionaries? Then we have the ridiculous dialogue - usually from Henderson with his ""always take fuel when you can"" or ""this way only leads to death"" type profundities as the group travel through a remarkably stable, well fuelled and provisioned, nation where there's hardly the merest hint of mass migrations, fear or terror. Indeed, their blue ""Press"" helmets and a little bit of kevlar seem to render them immune to the deadly drama that they are supposed to be experiencing. Jesse Plemons makes a brief appearance - that actually leads to the only vaguely exciting part of this chronology, but otherwise it's all a bit on a non-event. Dunst starts off as a strong and characterful woman but that dwindles away and, well, I was just a bit bored as the denouement hoved into view with all the predicability of the sun coming up. It's bitty, episodic, unrealistic and populated with characters in whom I simply could not believe. Sure, maybe it's supposed to be outlandishly apocalyptic, but it reminded me for the most part of an episode of ""Falling Skies"" - only without the aliens. Perhaps it might resonate better with an American audience? I'm not one of them and this didn't.",6.0
661c0d40cb5c8e0186759569,929590,Brent Marchant,"Cautionary tales often have some of the most significant impact when brought to life on the big screen, and that’s certainly the case with the latest offering from writer-director Alex Garland. The filmmaker’s gripping tale of a quartet of journalists (Kirsten Dunst, Wagner Moura, Stephen McKinley Henderson, Cailee Spaeny) covering a civil war in a dystopian version of America of the near future follows the reporters as they make their way from New York to Washington via a circuitous route that shows them all sides of this nightmarish scenario. Essentially a road trip film, “Civil War” provides the principals and viewers with an array of images and situations graphically depicting what’s left of the US as a distraught population attempts to make sense of the circumstances and find ways to survive. The purpose of the protagonists’ journey is to secure an interview (likely the last one) with a corrupt, egomaniacal President (Nick Offerman) as rebel forces close in on the capital. They set out on this treacherous odyssey despite the dangers involved both in making the trip and in their roles as journalists, who are looked on with suspicion and have been accused of fanning the flames of the hostilities. While some have complained that the film doesn’t provide enough social and political background about the conflict, I submit that this consideration is fundamentally unnecessary: Garland is making an unadulterated statement here that, when the bullets start flying, ideology won’t matter and no one will care, a point driven home with chilling clarity over and over. The madness that consumes the population is all that’s important at that juncture, one driven by bald-faced hostility on steroids both among the combatants and the overzealousness of the reporters in seeking to “get the story,” no matter what. In achieving this end, the filmmaker holds nothing back, making this an often-difficult watch, one definitely not for the squeamish or faint of heart. But the picture’s message is one of grave importance, especially in today’s trying, polarized climate. We’d be wise to pay attention to what’s being said in this important work, handily the best – and most troubling – release of 2024 thus far.",8.0
663022be4d67910124babf0a,929590,edrddz,"The film, although set in a context of armed conflict, deviates from the traditional war theme to focus on war photojournalists, promoting a perspective on the work of such professionals. Through a series of small scenes, the director seeks to compose a portrait of these professionals' actions on the battlefield without declaring the reasons for the war or identifying the sides involved.    Each scene, individually, is well-executed, standing out for the quality of cinematography and an immersive sound work that amplifies the tension. However, these scenes, although effective individually, fail to come together cohesively. The result is a film that seems less than the sum of its parts. The main problem with the film is a lack of depth.    Although technically well-produced, particularly in terms of audio, the film falls short of a deeper approach, which could have elevated it from a mere display of impactful scenes to a truly impactful work.",7.0
664fb876ff39eafbeacaf402,929590,MovieGuys,"In spite of its pretensions, Civil War is essentially a derivative affair filled with  calculatedly disturbing visuals and violent exposition.    Character development and a functioning back story are largely absent, from Civil War. This is an exposition driven road trip from hell, with a nihilistic objective, that plays out to a predictable conclusion.     That does not really leave a lot, for the viewer, to take away from this film. A film which should have a lot to say but is, instead, conspicuously silent. Perhaps this is a reaction to the climate of division and fear that exists in the USA today? That said, why make a film about something contentious, if you have nothing contentious to say?    In summary, this film really needed to be more opinionated, even if that means offering up opposing perspectives. Instead, it offends no one (as is the norm these days) by saying little to nothing, of any real consequence.",6.0
6662d195d8d9ccc21c08a236,929590,dumasori,"**Not bad**    I stared with low expectations, but this movies indeed turned out to be a good one. Fantastic story, acting, direction. No major complaints.    Entertaining and thought provoking. Well done!",7.0
6666f2a5213aac0ae0d0122b,929590,akerusan,"I really enjoyed this movie, wan't expecting much and got a lot. recommend.",7.0
5611c3d99251417899002fcd,150540,Fatota,This is the most incredible movie I've ever seen :),10.0
56127371c3a368680b015293,150540,Andres Gomez,Another great movie from Pixar. The story in entangling and is structured in a master way to show us in a nice recreation how the mind works and emotions like sadness are important for a healthy life.    A must to be seen.,8.0
564d7a06c3a368602b009af9,150540,Sxerks3,"A powerfully moving story, Inside Out takes place inside the mind of a young girl, Riley, as she tackles relatively normal hassles, from growing up to moving away. Inside her mind comes five emotions, all with different perceptions of life.    There's Joy, who takes charge and her job is to keep Riley content, Sadness, Anger, Fear, and Disgust, and together, they work together (or try) to keep Riley from harming herself. They live together in the headquarters, or Riley's head, and they look after Riley's memories.    After eleven years of enjoyment and content, Riley and her parents are forced to move out of Minnesota, away from her friends and hockey team, and moves to the city of San Francisco inside a desolate and cold house.    But things get even more anarchic when Joy and Sadness are sundered away from the rest of the gang, holding onto Riley's core memories that make Riley, well, Riley. One by one, the islands of personality fall apart as the rest of the gang back in headquarters watch in dismay and anguish. After all, Joy is not there to keep things under control.    Inside Out truly contemplates the hardships of growing up, but every problem comes to a heart-wrenching solution. The movie truly captivates this and continues the Pixar tradition of inspiration, family, and friendship in a little bit under two hours. Watch this, you must.",8.0
5e87d446b84f940014c8f32c,150540,Peter McGinn,"I think this is one of the best animated feature films I have ever seen, perhaps even the best one. It is very imaginative, for a start, colorful in ways that capture the eye, and its message is as deep as you want it to be.    By that I mean it would be productive and fun to watch this with children of all ages. The older or more mature the child is, the deeper you can delve into the issues of what to do about feelings of anger, sadness, and so on. With young children, you could even watch it first time through as it is, and save comments or life lessons for additional viewings. There is plenty of action and humor to be found here to entertain hem on that level.    And as a side note, we have no small children to watch this with, but it is also a good movie for adults to settle into, especially during times of stress or worry. We read a recommendation for it during the COVID19 crisis.",10.0
5f4fc17879b3d400323b1998,150540,r96sk,"Sweet story.    <em>'Inside Out'</em> produces an entertaining, heartfelt 95 minutes. I like how the characters work and how their world is set up, conceptually it works very nicely but visually I don't love it - something about the way it looks is kinda plain to me. While Joy & Co. are memorable, the voices behind them aren't all that standout in my opinion.    Phyllis Smith is my pick of the cast, she is the perfect person to play the character Sadness. Amy Poehler (Joy) and Lewis Black (Anger) are more than satisfactory, too.    It has a good message and meaning, for me it's just missing something extra. Still enjoyed it though.",7.0
5f67dffb945c200036ec5d44,150540,Kamurai,"Really good watch, would watch again, and can recommend.    This is a wonderfully little story of world building and exploration of the human mind through a young teen girl who is scare of the huge amount of change happening in her life.  The parallel of internal struggle and outward reaction to adversity really sets this movie apart.    The audience is literally taken on a exploration of the mind, and the story is not only fun, but capable of serious philosophical concepts.  Because it exemplifies ""show, don't tell"" those conversations are compacted into palatable actions by the characters.    This is a movie that might make you laugh, cry or both.    It's hard to believe that someone wouldn't relate to this somehow, and probably more that they wouldn't enjoy it at all.",8.0
6469d51c2bcf670172b1b1c0,150540,CinemaSerf,"""Riley"" is a pleasant little girl living with her parents in Minnesota where she plays ice hockey, has loads of friends and generally, all in her garden is rosey. Her parents decide they need to move to (a rather drab) house in San Francisco, though, and as you might expect this causes some new tensions, especially as their furniture seems to have been lost in transit! Inside her pretty little head, we see her emotions - Joy, Fear, Anger, Disgust and Sadness personified and vying for control of her personality during this lively time. Joy seems most adept at managing the situation and keeping things on an even keel, but after an inadvertent intervention from sadness, the two find themselves expelled from the control room and having to make their way back from deep within her memories before it all comes crashing down at the hands of those less optimistic sensations left in charge! It's almost as if there is an ""X-Factor"" judging panel inside everyone's head making decisions and discussing with each other which of their traits ought to prevail as circumstances dictate - and in the main it works well. It ultimately serves to advise that none of these emotions can exist in isolation and that we must learn to take the rough with the smooth, the good with the not so good. The animation is entertaining, some humour amongst the more thought-provoking stuff; a proper ""train of thought"" and a childhood friend ""Bing Bong"" whose role in her life is fading as she grows up. I loved the ending - not least because any sequel would have to deal with the big red ""puberty"" button on their console and a lot of mischief could be had here.",7.0
64a4d0e28c44b900ae601a97,150540,Andre Gonzales,Very interesting idea for a movie. Sadness drives me crazy though. Pretty decent movie though. It's a good family to watch together.,6.0
65ca75c14350110183eb5115,150540,tmdb47940942,A fun movie. Not the best but not a bad watch.,5.0
64f7b1a58e20c50cd50c01c8,974635,Manuel São Bento,"FULL SPOILER-FREE REVIEW @ https://fandomwire.com/hit-man-venice-film-festival-review-one-of-the-years-greatest-comedies/    ""Hit Man leaves everyone floored with one of the best comedies of the year in a magical case of cinema in which direction, screenplay, and cast combine so well with each other that, in the end, it's impossible not to applaud.    Richard Linklater and Glen Powell deliver an insanely hilarious, genuinely entertaining script elevated by the filmmaker's flawless technical execution and career-best performances from Powell and Adria Arjona. A light, non-stop narrative filled with memorable, thought-provoking, sharp dialogue, exploring notions of identity and personality through the question: ""can we really change who we are?""    One of the most sensationally enjoyable theater experiences in recent years.""    Rating: A-",8.0
6656f0ea86cc2b72df1cf0b1,974635,CinemaSerf,"At this rate, Glen Powell is going to be able to pay Tom Cruise back for his flying lessons pretty swiftly! Here, he's a rather geeky teacher (Gary) who teaches philosophy at a college whilst occasionally helping out the cops with some criminal profiling. When one of their investigators ""Jasper"" (Austin Amelio) goes a bit too far and gets suspended, Gary gets drafted in last minute and proves quite effective at getting folks who want to bump of their nearest and dearest for $5,000 to admit their cunning plans to a well wired-up con. The more of these cases he does, the better he gets; the more fun he has dressing up and adept he becomes at assuming a range of identities. It's ""Maddy"" (Adria Arjona) who sets the cat amongst the pigeons when she asks him to get shot of her thuggish husband ""Ray"" (Evan Holtzman). He takes a shine to her and talks her out of her criminal ploy. Quickly the two are seeing each other - which is manna from heaven for the deposed ""Jasper"". When her husband is found dead, he thinks he knows exactly who did what and how best to exact his revenge... It's quite an entertaining romantic thriller this, providing Powell with an opportunity to charm his way through an almost two hours of cinema that is light and fluffy, completely preposterous yet based on a true character. Arjona looks like she is having a good time here, too - and the last twenty minutes are quite fun. No, it won't trouble a BAFTA jury I suspect - but it's quite enjoyable summertime fayre.",7.0
66643fdf7e2cdec61d136f56,974635,r96sk,"<em>'Hit Man'</em> is fun!    Glen Powell and Adria Arjona team up to form a strong acting chemistry, I enjoyed seeing them both feature all the way through - two great performances. On the note of the cast, good to see Austin Amelio appear; I like that guy from his <em>'The Walking Dead'</em> days.    This movie is paced very well, the two hour run time did not feel of that length at all. It holds an interesting and fairly amusing plot, one brought to life by everyone involved on and off screen very nicely. It's goofy in certain ways, though that is only a positive to be honest. I also thought it was going to end slightly differently, but again that's not a negative.",9.0
666aacb0752063ec0eea5a4c,974635,dumasori,"**Passable**    I watched this movie with low expectations, and I wasn't disappointed.     This movie falls into the mid-level cheesy category, offering a fair amount of entertainment without being extraordinary.     The actors are good at what they do, and the direction is also good. However, you can only do so much with a mediocre plot.     Overall, watchable one time.",6.0
663dd09487cbc6f54fda7628,719221,CinemaSerf,"A group of twenty-somethings have rented a ""literal"" mansion (I wish writers would find out what that word means and use it properly!) and are having a few fireside beers outside it whilst subjecting us to their dull relationship issues. Needless to say the gang are a politically correct assemblage that tick just about every box and are frankly all pretty well deserving of what's to come. On that front, the clue's in the title. Exploring the house looking to top up their supply of booze, they find a locked room full of all things occult and that includes an unique set of tarot cards. Rather foolishly, but typically disparagingly, they demand that ""Haley"" (Harriet Slater) read their fortunes. Next thing they are dropping like flies - all in a manner they gradually realise is akin to the results of the tarot reading. As they gruesomely dwindle, they realise that they are going to need some help and so thanks to Google spook, they find a woman (Olwen Fouéré) who informs them of the bleak history of their toxic tarot and tells them that the cards' destruction might be their only road to salvation. Thing is, can they survive long enough to get back to the house? There's nothing at all original here, sorry. We've seen it loads of times before and the uninteresting dynamic between the characters is even more predictable than the denouement. To be fair, the candle-lit visual effects are quite effective at times, but the acting is pretty dreadful and the whole frat-like presentation left me looking at the clock after half an hour. It's a shame. The whole astrology and mythology surrounding the tarot could have offered us a rich vein to tap into and exploit, but here we simply get a rather lazy and formulaic light-horror enterprise that's really devoid of much imagination. Literally.",5.0
